Pathway,Gene,EnsemblID
amyotrophic.lateral.sclerosis.als,Apaf1,ENSMUSG00000019979
amyotrophic.lateral.sclerosis.als,Bad,ENSMUSG00000024959
amyotrophic.lateral.sclerosis.als,Bax,ENSMUSG00000003873
amyotrophic.lateral.sclerosis.als,Bcl2,ENSMUSG00000057329
amyotrophic.lateral.sclerosis.als,Bcl2l1,ENSMUSG00000007659
amyotrophic.lateral.sclerosis.als,Bid,ENSMUSG00000004446
amyotrophic.lateral.sclerosis.als,Cat,ENSMUSG00000027187
amyotrophic.lateral.sclerosis.als,Casp1,ENSMUSG00000025888
amyotrophic.lateral.sclerosis.als,Casp12,ENSMUSG00000025887
amyotrophic.lateral.sclerosis.als,Casp9,ENSMUSG00000028914
amyotrophic.lateral.sclerosis.als,Ccs,ENSMUSG00000034108
amyotrophic.lateral.sclerosis.als,Cycs,ENSMUSG00000063694
amyotrophic.lateral.sclerosis.als,Cyct,ENSMUSG00000056436
amyotrophic.lateral.sclerosis.als,Daxx,ENSMUSG00000002307
amyotrophic.lateral.sclerosis.als,Gpx1,ENSMUSG00000063856
amyotrophic.lateral.sclerosis.als,Gria1,ENSMUSG00000020524
amyotrophic.lateral.sclerosis.als,Grin1,ENSMUSG00000026959
amyotrophic.lateral.sclerosis.als,Grin2a,ENSMUSG00000059003
amyotrophic.lateral.sclerosis.als,Grin2b,ENSMUSG00000030209
amyotrophic.lateral.sclerosis.als,Grin2c,ENSMUSG00000020734
amyotrophic.lateral.sclerosis.als,Grin2d,ENSMUSG00000002771
amyotrophic.lateral.sclerosis.als,Nefm,ENSMUSG00000022054
amyotrophic.lateral.sclerosis.als,Nos1,ENSMUSG00000029361
amyotrophic.lateral.sclerosis.als,Ppp3ca,ENSMUSG00000028161
amyotrophic.lateral.sclerosis.als,Ppp3cb,ENSMUSG00000021816
amyotrophic.lateral.sclerosis.als,Ppp3cc,ENSMUSG00000022092
amyotrophic.lateral.sclerosis.als,Ppp3r1,ENSMUSG00000033953
amyotrophic.lateral.sclerosis.als,Ppp3r2,ENSMUSG00000028310
amyotrophic.lateral.sclerosis.als,Mapk11,ENSMUSG00000053137
amyotrophic.lateral.sclerosis.als,Prph,ENSMUSG00000023484
amyotrophic.lateral.sclerosis.als,Rac1,ENSMUSG00000001847
amyotrophic.lateral.sclerosis.als,Slc1a2,ENSMUSG00000005089
amyotrophic.lateral.sclerosis.als,Sod1,ENSMUSG00000022982
amyotrophic.lateral.sclerosis.als,Tnf,ENSMUSG00000024401
amyotrophic.lateral.sclerosis.als,Tnfrsf1a,ENSMUSG00000030341
amyotrophic.lateral.sclerosis.als,Trp53,ENSMUSG00000059552
amyotrophic.lateral.sclerosis.als,Map2k3,ENSMUSG00000018932
amyotrophic.lateral.sclerosis.als,Map2k6,ENSMUSG00000020623
amyotrophic.lateral.sclerosis.als,Map3k5,ENSMUSG00000071369
amyotrophic.lateral.sclerosis.als,Mapk13,ENSMUSG00000004864
amyotrophic.lateral.sclerosis.als,Mapk14,ENSMUSG00000053436
amyotrophic.lateral.sclerosis.als,Rab5a,ENSMUSG00000017831
amyotrophic.lateral.sclerosis.als,Mapk12,ENSMUSG00000022610
amyotrophic.lateral.sclerosis.als,Nefh,ENSMUSG00000020396
amyotrophic.lateral.sclerosis.als,Tomm40,ENSMUSG00000002984
amyotrophic.lateral.sclerosis.als,Tomm40l,ENSMUSG00000005674
amyotrophic.lateral.sclerosis.als,Derl1,ENSMUSG00000022365
amyotrophic.lateral.sclerosis.als,Als2,ENSMUSG00000026024
