Pathway,Gene,EnsemblID
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigh,ENSMUSG00000021120
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Dpm2,ENSMUSG00000026810
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Gpaa1,ENSMUSG00000022561
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigq,ENSMUSG00000025728
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Piga,ENSMUSG00000031381
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigf,ENSMUSG00000024145
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigu,ENSMUSG00000038383
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigz,ENSMUSG00000045625
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pgap1,ENSMUSG00000073678
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pign,ENSMUSG00000056536
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigs,ENSMUSG00000041958
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigk,ENSMUSG00000039047
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigg,ENSMUSG00000029263
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigb,ENSMUSG00000079469
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigp,ENSMUSG00000022940
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigo,ENSMUSG00000028454
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigyl,ENSMUSG00000010607
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigc,ENSMUSG00000026698
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigm,ENSMUSG00000050229
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigw,ENSMUSG00000045140
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigx,ENSMUSG00000023791
glycosylphosphatidylinositol.gpi.anchor.biosynthesis,Pigt,ENSMUSG00000017721
