Pathway,Gene,EnsemblID
dopaminergic.synapse,RP23-359B23.7,ENSMUSG00000095845
dopaminergic.synapse,Camk2d,ENSMUSG00000053819
dopaminergic.synapse,Maob,ENSMUSG00000040147
dopaminergic.synapse,Slc18a1,ENSMUSG00000036330
dopaminergic.synapse,Akt1,ENSMUSG00000001729
dopaminergic.synapse,Akt2,ENSMUSG00000004056
dopaminergic.synapse,Arntl,ENSMUSG00000055116
dopaminergic.synapse,Atf2,ENSMUSG00000027104
dopaminergic.synapse,Atf4,ENSMUSG00000042406
dopaminergic.synapse,Cacna1a,ENSMUSG00000034656
dopaminergic.synapse,Cacna1b,ENSMUSG00000004113
dopaminergic.synapse,Cacna1c,ENSMUSG00000051331
dopaminergic.synapse,Cacna1d,ENSMUSG00000015968
dopaminergic.synapse,Calm1,ENSMUSG00000001175
dopaminergic.synapse,Calm2,ENSMUSG00000036438
dopaminergic.synapse,Calm3,ENSMUSG00000019370
dopaminergic.synapse,Camk2a,ENSMUSG00000024617
dopaminergic.synapse,Camk2b,ENSMUSG00000057897
dopaminergic.synapse,Camk2g,ENSMUSG00000021820
dopaminergic.synapse,Clock,ENSMUSG00000029238
dopaminergic.synapse,Comt,ENSMUSG00000000326
dopaminergic.synapse,Creb1,ENSMUSG00000025958
dopaminergic.synapse,Creb3,ENSMUSG00000028466
dopaminergic.synapse,Atf6b,ENSMUSG00000015461
dopaminergic.synapse,Slc6a3,ENSMUSG00000021609
dopaminergic.synapse,Ddc,ENSMUSG00000020182
dopaminergic.synapse,Drd,ENSMUSG00000021478
dopaminergic.synapse,Drd2,ENSMUSG00000032259
dopaminergic.synapse,Drd3,ENSMUSG00000022705
dopaminergic.synapse,Drd4,ENSMUSG00000025496
dopaminergic.synapse,Drd5,ENSMUSG00000039358
dopaminergic.synapse,Fos,ENSMUSG00000021250
dopaminergic.synapse,Gnai1,ENSMUSG00000057614
dopaminergic.synapse,Gnai2,ENSMUSG00000032562
dopaminergic.synapse,Gnai3,ENSMUSG00000000001
dopaminergic.synapse,Gnal,ENSMUSG00000024524
dopaminergic.synapse,Gnao1,ENSMUSG00000031748
dopaminergic.synapse,Gnaq,ENSMUSG00000024639
dopaminergic.synapse,Gnas,ENSMUSG00000027523
dopaminergic.synapse,Gnb1,ENSMUSG00000029064
dopaminergic.synapse,Gnb2,ENSMUSG00000029713
dopaminergic.synapse,Gnb3,ENSMUSG00000023439
dopaminergic.synapse,Gnb4,ENSMUSG00000027669
dopaminergic.synapse,Gngt1,ENSMUSG00000029663
dopaminergic.synapse,Gng10,ENSMUSG00000038607
dopaminergic.synapse,Gng12,ENSMUSG00000036402
dopaminergic.synapse,Gng2,ENSMUSG00000043004
dopaminergic.synapse,Gng3,ENSMUSG00000071658
dopaminergic.synapse,Gng4,ENSMUSG00000021303
dopaminergic.synapse,Gng5,ENSMUSG00000068523
dopaminergic.synapse,Gng7,ENSMUSG00000048240
dopaminergic.synapse,Gng8,ENSMUSG00000063594
dopaminergic.synapse,Gngt2,ENSMUSG00000038811
dopaminergic.synapse,Gria1,ENSMUSG00000020524
dopaminergic.synapse,Gria4,ENSMUSG00000025892
dopaminergic.synapse,Grin2a,ENSMUSG00000059003
dopaminergic.synapse,Grin2b,ENSMUSG00000030209
dopaminergic.synapse,Itpr1,ENSMUSG00000030102
dopaminergic.synapse,Itpr2,ENSMUSG00000030287
dopaminergic.synapse,Itpr3,ENSMUSG00000042644
dopaminergic.synapse,Kcnj3,ENSMUSG00000026824
dopaminergic.synapse,Kcnj5,ENSMUSG00000032034
dopaminergic.synapse,Kcnj6,ENSMUSG00000043301
dopaminergic.synapse,Kcnj9,ENSMUSG00000038026
dopaminergic.synapse,Kif5a,ENSMUSG00000074657
dopaminergic.synapse,Kif5b,ENSMUSG00000006740
dopaminergic.synapse,Kif5c,ENSMUSG00000026764
dopaminergic.synapse,Maoa,ENSMUSG00000025037
dopaminergic.synapse,Prkaca,ENSMUSG00000005469
dopaminergic.synapse,Prkacb,ENSMUSG00000005034
dopaminergic.synapse,Prkca,ENSMUSG00000050965
dopaminergic.synapse,Prkcb,ENSMUSG00000052889
dopaminergic.synapse,Prkcg,ENSMUSG00000078816
dopaminergic.synapse,Plcb1,ENSMUSG00000051177
dopaminergic.synapse,Plcb2,ENSMUSG00000040061
dopaminergic.synapse,Plcb3,ENSMUSG00000024960
dopaminergic.synapse,Plcb4,ENSMUSG00000039943
dopaminergic.synapse,Ppp1ca,ENSMUSG00000040385
dopaminergic.synapse,Ppp1cc,ENSMUSG00000004455
dopaminergic.synapse,Ppp1r1b,ENSMUSG00000061718
dopaminergic.synapse,Ppp2cb,ENSMUSG00000009630
dopaminergic.synapse,Ppp3ca,ENSMUSG00000028161
dopaminergic.synapse,Ppp3cb,ENSMUSG00000021816
dopaminergic.synapse,Ppp3cc,ENSMUSG00000022092
dopaminergic.synapse,Mapk11,ENSMUSG00000053137
dopaminergic.synapse,Scn1a,ENSMUSG00000064329
dopaminergic.synapse,Creb3l3,ENSMUSG00000035041
dopaminergic.synapse,Slc18a2,ENSMUSG00000025094
dopaminergic.synapse,Arrb2,ENSMUSG00000060216
dopaminergic.synapse,Ppp2r5d,ENSMUSG00000059409
dopaminergic.synapse,Th,ENSMUSG00000000214
dopaminergic.synapse,Ppp2r5b,ENSMUSG00000024777
dopaminergic.synapse,Ppp2r5a,ENSMUSG00000026626
