Pathway,Gene,EnsemblID
purine.metabolism,Npr1,ENSMUSG00000027931
purine.metabolism,Pde1a,ENSMUSG00000059173
purine.metabolism,Pde1b,ENSMUSG00000022489
purine.metabolism,Pde1c,ENSMUSG00000004347
purine.metabolism,Pde4a,ENSMUSG00000032177
purine.metabolism,Pde4b,ENSMUSG00000028525
purine.metabolism,Pde6d,ENSMUSG00000026239
purine.metabolism,Pde7a,ENSMUSG00000069094
purine.metabolism,Pde9a,ENSMUSG00000041119
purine.metabolism,Pde6b,ENSMUSG00000029491
purine.metabolism,Pde6g,ENSMUSG00000025386
purine.metabolism,Enpp1,ENSMUSG00000037370
purine.metabolism,Pkm,ENSMUSG00000032294
purine.metabolism,Pklr,ENSMUSG00000041237
purine.metabolism,RP23-243M12.7,ENSMUSG00000021871
purine.metabolism,Pola1,ENSMUSG00000006678
purine.metabolism,Pola2,ENSMUSG00000024833
purine.metabolism,Pold1,ENSMUSG00000038644
purine.metabolism,Pold2,ENSMUSG00000020471
purine.metabolism,Pole,ENSMUSG00000007080
purine.metabolism,Pole2,ENSMUSG00000020974
purine.metabolism,Prim1,ENSMUSG00000025395
purine.metabolism,Prim2,ENSMUSG00000026134
purine.metabolism,Prps1,ENSMUSG00000031432
purine.metabolism,Polr1c,ENSMUSG00000067148
purine.metabolism,Polr1b,ENSMUSG00000027395
purine.metabolism,Polr1d,ENSMUSG00000029642
purine.metabolism,Polr2a,ENSMUSG00000005198
purine.metabolism,Polr2c,ENSMUSG00000031783
purine.metabolism,Polr2j,ENSMUSG00000039771
purine.metabolism,Rrm1,ENSMUSG00000030978
purine.metabolism,Rrm2,ENSMUSG00000020649
purine.metabolism,RP23-194H4.2,ENSMUSG00000030653
purine.metabolism,Enpp3,ENSMUSG00000019989
purine.metabolism,Adcy2,ENSMUSG00000021536
purine.metabolism,Entpd3,ENSMUSG00000041608
purine.metabolism,Pde8b,ENSMUSG00000021684
purine.metabolism,Polr3a,ENSMUSG00000025280
purine.metabolism,Xdh,ENSMUSG00000024066
purine.metabolism,Enpp4,ENSMUSG00000023961
purine.metabolism,Pde6a,ENSMUSG00000024575
purine.metabolism,Gmps,ENSMUSG00000027823
purine.metabolism,Prune,ENSMUSG00000015711
purine.metabolism,Ampd1,ENSMUSG00000070385
purine.metabolism,Ak5,ENSMUSG00000039058
purine.metabolism,Npr2,ENSMUSG00000028469
purine.metabolism,Nt5c1a,ENSMUSG00000054958
purine.metabolism,Ppat,ENSMUSG00000029246
purine.metabolism,Polr2b,ENSMUSG00000029250
purine.metabolism,Urad,ENSMUSG00000075543
purine.metabolism,Pfas,ENSMUSG00000020899
purine.metabolism,Gucy1b2,ENSMUSG00000021933
purine.metabolism,Impdh1,ENSMUSG00000003500
purine.metabolism,Impdh2,ENSMUSG00000062867
purine.metabolism,Nt5e,ENSMUSG00000032420
purine.metabolism,Papss1,ENSMUSG00000028032
purine.metabolism,Papss2,ENSMUSG00000024899
purine.metabolism,Pde10a,ENSMUSG00000023868
purine.metabolism,Pde5a,ENSMUSG00000053965
purine.metabolism,Gucy2f,ENSMUSG00000042282
purine.metabolism,Polr2h,ENSMUSG00000021018
purine.metabolism,Polr3e,ENSMUSG00000030880
purine.metabolism,Adcy10,ENSMUSG00000026567
purine.metabolism,Dguok,ENSMUSG00000014554
purine.metabolism,Twistnb,ENSMUSG00000020561
purine.metabolism,Pde7b,ENSMUSG00000019990
purine.metabolism,Rrm2b,ENSMUSG00000022292
purine.metabolism,Adcy1,ENSMUSG00000020431
purine.metabolism,Nt5c,ENSMUSG00000020736
purine.metabolism,Nudt5,ENSMUSG00000025817
purine.metabolism,Gucy1b3,ENSMUSG00000028005
purine.metabolism,Nme6,ENSMUSG00000032478
purine.metabolism,Ak3,ENSMUSG00000024782
purine.metabolism,Nme4,ENSMUSG00000024177
purine.metabolism,Gucy1a3,ENSMUSG00000033910
purine.metabolism,Polr1e,ENSMUSG00000028318
purine.metabolism,Znrd1,ENSMUSG00000036315
purine.metabolism,Gmpr,ENSMUSG00000000253
purine.metabolism,Adprm,ENSMUSG00000020910
purine.metabolism,Nudt2,ENSMUSG00000028443
purine.metabolism,Polr2e,ENSMUSG00000004667
purine.metabolism,Polr2l,ENSMUSG00000038489
purine.metabolism,Ntpcr,ENSMUSG00000031851
purine.metabolism,Pgm1,ENSMUSG00000029171
purine.metabolism,Pnp2,ENSMUSG00000068417
purine.metabolism,RP24-271P6.1,ENSMUSG00000021718
purine.metabolism,Pole4,ENSMUSG00000030042
purine.metabolism,Polr3k,ENSMUSG00000038628
purine.metabolism,Paics,ENSMUSG00000029247
purine.metabolism,Polr3d,ENSMUSG00000000776
purine.metabolism,Entpd4,ENSMUSG00000095463
purine.metabolism,Polr3g,ENSMUSG00000035834
purine.metabolism,Polr2g,ENSMUSG00000071662
purine.metabolism,Pold3,ENSMUSG00000030726
purine.metabolism,Nt5c3b,ENSMUSG00000017176
purine.metabolism,Hddc3,ENSMUSG00000030532
purine.metabolism,Ak8,ENSMUSG00000026807
purine.metabolism,Polr2d,ENSMUSG00000024258
purine.metabolism,Pold4,ENSMUSG00000024854
purine.metabolism,Polr2f,ENSMUSG00000033020
purine.metabolism,Polr3gl,ENSMUSG00000028104
purine.metabolism,Polr2i,ENSMUSG00000019738
purine.metabolism,Polr3f,ENSMUSG00000027427
purine.metabolism,Polr3b,ENSMUSG00000034453
purine.metabolism,Nt5c1b,ENSMUSG00000020622
purine.metabolism,Pnpt1,ENSMUSG00000020464
purine.metabolism,Entpd8,ENSMUSG00000036813
purine.metabolism,Pgm2,ENSMUSG00000025791
purine.metabolism,RP24-553E23.3,ENSMUSG00000032566
purine.metabolism,Nudt9,ENSMUSG00000029310
purine.metabolism,Polr3c,ENSMUSG00000028099
purine.metabolism,Prps1l1,ENSMUSG00000092305
purine.metabolism,Nme5,ENSMUSG00000035984
purine.metabolism,Nudt16,ENSMUSG00000032565
purine.metabolism,Cant1,ENSMUSG00000025575
purine.metabolism,Nt5c2,ENSMUSG00000025041
purine.metabolism,Urah,ENSMUSG00000025481
purine.metabolism,Ak7,ENSMUSG00000041323
purine.metabolism,Polr3h,ENSMUSG00000022476
purine.metabolism,Nme3,ENSMUSG00000073435
purine.metabolism,Allc,ENSMUSG00000020636
